src_idx,dst_idx,t,weight
1404,4715,19,0.3788207264330224
1404,4731,19,0.5021926560128833
1404,4746,19,0.3550282310511599
1404,4821,19,0.559940743943508
1404,4905,19,0.4902850215563688
1404,4917,19,0.4789707408878328
1404,4948,19,0.4683778872120447
1404,4974,19,0.6327193918406743
1404,4978,19,0.6458389622075711
1406,2073,19,0.9796849399320752
1406,3535,19,0.683415051043893
1409,1867,19,0.8369502928603331
1409,2820,19,0.9521452513783564
1409,4302,19,0.975749704820664
1416,3736,19,0.6305167696155338
1417,1451,19,0.6567275376754659
1417,2350,19,0.9764990848479316
1417,2469,19,0.9788542621768976
1417,3737,19,0.4809661673884487
1418,2595,19,0.6296903630484993
1418,4058,19,0.6616272418619537
1418,4277,19,0.4212325016753634
1418,4384,19,0.6204825161916101
1418,4461,19,0.577541850776415
1426,1439,19,0.9784283082822502
1426,1601,19,0.9790493308576812
1426,1926,19,0.9349441749516948
1426,2055,19,0.8933671519309956
1426,2143,19,0.9119275156059008
1426,2165,19,0.9744353596272456
1426,2197,19,0.9684385194137148
1426,2463,19,0.9790122715521508
1426,2941,19,0.9685055453049068
1426,4321,19,0.9758726776982004
1426,4734,19,0.9688625015347626
1426,4898,19,0.9639138391670165
1433,1439,19,0.4088386985019815
1433,1440,19,0.6726665260447814
1433,1467,19,0.533294658944873
1433,1515,19,0.4059198458811988
1433,1537,19,0.4615338700726639
1433,1571,19,0.4411366076749821
1433,1632,19,0.4418031039678422
1433,1639,19,0.3789266006840081
1433,1716,19,0.4326592592246997
1433,1748,19,0.3582101642689815
1433,1761,19,0.4455351168688212
1433,1796,19,0.4614374281207377
1433,1894,19,0.3659934377450302
1433,1934,19,0.4531915007789137
1433,1937,19,0.3995150827444205
1433,2094,19,0.4497916264325192
1433,2182,19,0.4569560730236026
1433,2197,19,0.4582216983538462
1433,2326,19,0.4589278521407899
1433,2470,19,0.4586876069059465
1433,2705,19,0.6292232168636297
1433,3052,19,0.4466659752327404
1433,3131,19,0.4564662602213762
1433,3200,19,0.4373765896219529
1433,3258,19,0.3916952869077467
1433,3267,19,0.5051044101820662
1433,3300,19,0.4890544950439291
1433,3301,19,0.3985112952897665
1433,3331,19,0.4106979021444601
1433,3357,19,0.6015644181373192
1433,3516,19,0.4125456357177802
1433,3558,19,0.3775841452697567
1433,3650,19,0.4315183023438443
1433,3684,19,0.6101705799557731
1433,3899,19,0.4038438080458326
1433,3954,19,0.524578966728163
1433,3962,19,0.394659086622918
1433,3968,19,0.4623999466310138
1433,4046,19,0.4238896986410586
1433,4082,19,0.3949953463826075
1433,4164,19,0.4767983629211832
1433,4221,19,0.3151589793429398
1433,4280,19,0.3966879571528509
1433,4322,19,0.417813223233165
1433,4373,19,0.4124296153240662
1433,4435,19,0.4481086089160028
1433,4458,19,0.6017212091653108
1433,4624,19,0.3650476214669501
1433,4708,19,0.4416121402843457
1433,4715,19,0.4248306291549367
1433,4821,19,0.4722325467742363
1433,4974,19,0.5929925502625416
1433,4978,19,0.6352745904123694
1436,1523,19,0.818595478119242
1436,1954,19,0.4548220544062984
1436,2626,19,0.9756520237551014
1436,3041,19,0.7544199903107498
1436,3852,19,0.8826572899540145
1436,4113,19,0.945371152841202
1436,4202,19,0.7193569044798036
1436,4500,19,0.9782100209183948
1436,4668,19,0.8259772226337897
1437,1601,19,0.8436587778320966
1437,2165,19,0.8726150865277456
1437,2730,19,0.822147238769122
1439,1440,19,0.5637566160362296
1439,1473,19,0.9200751812169488
1439,1515,19,0.9800854647966178
1439,1537,19,0.3753528060715037
1439,1583,19,0.9777101135783588
1439,1600,19,0.9612494378257632
1439,1601,19,0.9800281715717246
1439,1796,19,0.3734957439098111
1439,1831,19,0.9777880852489176
1439,1841,19,0.951361271461294
1439,1894,19,0.9771298633325496
1439,1926,19,0.9505174715939222
1439,1934,19,0.9764905694557554
1439,2011,19,0.9564738227216424
1439,2021,19,0.968523090589474
1439,2041,19,0.8676107922612164
1439,2046,19,0.974978050350518
1439,2055,19,0.9153769464963484
1439,2112,19,0.9784449509423684
1439,2143,19,0.931339324336424
1439,2165,19,0.9789163304891554
1439,2197,19,0.9755871496240692
1439,2326,19,0.3403490153523432
1439,2429,19,0.9769718203155374
1439,2463,19,0.9746474117108712
1439,2647,19,0.960177469475626
1439,2719,19,0.9096121350133096
1439,2941,19,0.9756288848515904
1439,3300,19,0.9675041629594728
1439,3357,19,0.8814111695054178
1439,3410,19,0.9291412496386776
1439,3530,19,0.9778018610162768
1439,3622,19,0.5975284598530123
1439,3631,19,0.966463596924584
1439,3723,19,0.9451390798635346
1439,3837,19,0.9641595250385528
1439,3948,19,0.9778533786961624
1439,3954,19,0.8998788688982784
1439,3968,19,0.4085816881416301
1439,3993,19,0.9029578109756342
1439,4075,19,0.8139631389314939
1439,4230,19,0.9702791731446534
1439,4321,19,0.9688995143163928
1439,4373,19,0.9800777948895636
1439,4435,19,0.977294239225372
1439,4458,19,0.8811885491479549
1439,4734,19,0.9585700673007498
1439,4821,19,0.972477556108564
1439,4834,19,0.9588377956102756
1439,4898,19,0.9519137028223896
1439,4905,19,0.9792500897446832
1439,4917,19,0.9779748456374244
1439,4974,19,0.8207227937183775
1440,1473,19,0.8054921660574406
1440,1571,19,0.6497661569140073
1440,1583,19,0.506427726467772
1440,1600,19,0.709398793305116
1440,1781,19,0.952826306576734
1440,1786,19,0.6393485370656287
1440,1841,19,0.7399499653991565
1440,1926,19,0.7422307156576614
1440,1934,19,0.6304234234135077
1440,1937,19,0.5946770704737215
1440,2002,19,0.6240825589719238
1440,2011,19,0.725140427366272
1440,2021,19,0.679959989673005
1440,2112,19,0.5162319569002801
1440,2143,19,0.7854412332556409
1440,2165,19,0.6024664190145457
1440,2182,19,0.668846654756426
1440,2197,19,0.6380090783957523
1440,2941,19,0.6376777257273404
1440,3090,19,0.5809431015796638
1440,3300,19,0.6846331795493699
1440,3301,19,0.5933161591521766
1440,3357,19,0.8576016611864363
1440,3385,19,0.6478322491196269
1440,3530,19,0.5075637627314392
1440,3650,19,0.6373701067062684
1440,3837,19,0.6985956223170539
1440,3948,19,0.5082111927364757
1440,4230,19,0.671319649618412
1440,4322,19,0.6192847291989386
1440,4373,19,0.5691406038685125
1440,4435,19,0.6227637758304716
1440,4458,19,0.8578478481807273
1440,4558,19,0.5884294869792599
1440,4715,19,0.6285930263081774
1440,4781,19,0.521718520052159
1440,4821,19,0.6591674858686322
1440,4970,19,0.6220365543057124
1441,3240,19,0.5316677878481615
1445,1515,19,0.9390983121715798
1446,1537,19,0.4445021468260584
1446,1639,19,0.445654601253217
1446,1912,19,0.4935515446347915
1446,2378,19,0.6622067343574897
1446,3331,19,0.3162142262127919
1446,3609,19,0.4857108330961961
1446,3993,19,0.4396921256416708
1446,4009,19,0.6580905176541751
1446,4322,19,0.4599777792263604
1446,4471,19,0.4598521518244376
1446,4708,19,0.462041806698177
1446,4827,19,0.4622581371490329
1451,2191,19,0.682320363336906
1451,3146,19,0.9785383394758684
1451,3737,19,0.922219498351136
1453,3368,19,0.7706332138082248
1458,1653,19,0.9799637697576647
1458,1934,19,0.9757197952489008
1458,2044,19,0.9490326390442906
1458,2246,19,0.7086791266458209
1458,2258,19,0.5704064570911273
1458,2555,19,0.5069580220211273
1458,2817,19,0.9661045626746332
1458,2986,19,0.9800650035901808
1458,3484,19,0.9749227322169244
1458,3535,19,0.684736272400444
1458,3609,19,0.8589996006729937
1458,3735,19,0.5298030554600619
1458,3775,19,0.4913324605166708
1458,3805,19,0.7486391117581734
1458,3892,19,0.7083393388161399
1458,4986,19,0.7682959579980694
1461,4300,19,0.9800724944908024
1462,3925,19,0.9343135485427724
1462,4749,19,0.9673900548602904
1467,1571,19,0.3856164340412417
1467,1632,19,0.3882859156740026
1467,1655,19,0.64191712648182
1467,3210,19,0.8924322422945381
1467,3234,19,0.873007160113766
1467,3410,19,0.8598002714432467
1467,3443,19,0.8803011577756137
1467,3622,19,0.49695301264555
1467,3650,19,0.3500526657737595
1467,4157,19,0.5580245034854691
1467,4221,19,0.6641162742138629
1467,4452,19,0.7027295994689559
1467,4708,19,0.387517732842861
1473,1583,19,0.8942613238831069
1473,1600,19,0.9682973752728572
1473,1601,19,0.9159190797694876
1473,1653,19,0.9112001982866212
1473,1761,19,0.4507134905871645
1473,1779,19,0.9748436641312492
1473,1841,19,0.974280176907196
1473,1894,19,0.8910144709299612
1473,1926,19,0.9746532580338082
1473,2011,19,0.9716024262641768
1473,2021,19,0.960962257643477
1473,2055,19,0.9800085898587884
1473,2112,19,0.8989030714655694
1473,2143,19,0.9794986603424528
1473,2165,19,0.935557049917308
1473,2182,19,0.5061435927782306
1473,2197,19,0.9482105265685862
1473,2463,19,0.8793820508226706
1473,2470,19,0.517855115019352
1473,2769,19,0.7712292073154686
1473,2859,19,0.51933349286787
1473,2875,19,0.9386400185841316
1473,2938,19,0.7456681329883416
1473,2941,19,0.9481000132498768
1473,3223,19,0.6429473753903004
1473,3300,19,0.9622211689810948
1473,3357,19,0.9751229891736858
1473,3395,19,0.5015189919765005
1473,3410,19,0.8220220013769043
1473,3530,19,0.8948037695213814
1473,3622,19,0.4540812263060508
1473,3631,19,0.8511334462475394
1473,3646,19,0.8790013061085454
1473,3691,19,0.8390568967638198
1473,3837,19,0.9657733603275532
1473,3948,19,0.8951123748249084
1473,3993,19,0.9789891852188698
1473,4075,19,0.9522369250815508
1473,4230,19,0.9585456071207382
1473,4321,19,0.8586491226709634
1473,4322,19,0.3585664660769241
1473,4435,19,0.9429774588687084
1473,4458,19,0.9750716484950968
1473,4756,19,0.8843650756382487
1473,4821,19,0.9549576674147324
1473,4834,19,0.8301506165344704
1473,4898,19,0.8132040186574888
1473,4917,19,0.8958521094437667
1475,1571,19,0.6123129094956606
1475,2907,19,0.9496442353310804
1498,2172,19,0.9775019865231028
1498,2451,19,0.9800372567519496
1498,3729,19,0.8497759370530159
1503,1891,19,0.9391524321427114
1503,1964,19,0.8071526509912488
1503,2480,19,0.9792817849392494
1503,2552,19,0.9206010610381048
1503,4265,19,0.9624436476094056
1503,4303,19,0.5788980553987204
1504,2133,19,0.5047554726420626
1504,2150,19,0.4586220267312038
1504,3529,19,0.4466594098610984
1511,2577,19,0.9459821843416732
1511,4913,19,0.8488556664296221
1513,1753,19,0.7571354209196941
1513,2861,19,0.9662860328279176
1513,3048,19,0.7866154798539121
1513,3227,19,0.9030793231679188
1513,3400,19,0.7572483389808867
1513,3509,19,0.6906720448413184
1513,3840,19,0.6781593661560514
1513,3906,19,0.9786972497390324
1513,3926,19,0.8073282235115538
1513,4325,19,0.9033915243737382
1513,4336,19,0.9393005755735564
1513,4349,19,0.9127100198082212
1513,4679,19,0.5949221637979736
1513,4733,19,0.9227591497167564
1513,4882,19,0.9800822438747542
1513,4954,19,0.8834619118938637
1515,1537,19,0.372303687935006
1515,1572,19,0.9717903726809214
1515,1716,19,0.978836358545161
1515,1737,19,0.9762071916499008
1515,1779,19,0.9487456633115684
1515,1786,19,0.974880624640653
1515,1796,19,0.3704398846241679
1515,1831,19,0.9774071732593052
1515,1842,19,0.9790595316251964
1515,1880,19,0.9365051901149568
1515,1894,19,0.9775306109348963
1515,2021,19,0.96769073520168
1515,2041,19,0.8656208059729877
1515,2046,19,0.9755085810049684
1515,2241,19,0.9795107997748648
1515,2326,19,0.337180699409348
1515,2429,19,0.9773834574486906
1515,2635,19,0.979950304603956
1515,2697,19,0.9714086367679676
1515,2703,19,0.9764482174436334
1515,2705,19,0.7222485090509383
1515,2772,19,0.9455231251924312
1515,2875,19,0.9780087669299362
1515,2990,19,0.8624139481014007
1515,2998,19,0.975834938335623
1515,3267,19,0.9603089903076693
1515,3300,19,0.9666368075208472
1515,3322,19,0.9800133034925832
1515,3331,19,0.6072992785154985
1515,3385,19,0.9736570651316842
1515,3410,19,0.9299211277486992
1515,3449,19,0.9795022394394608
1515,3481,19,0.979737698962709
1515,3484,19,0.9745871771081428
1515,3622,19,0.5992084107317199
1515,3684,19,0.8659709275936065
1515,3797,19,0.97476897940689
1515,3954,19,0.8983764422207525
1515,3968,19,0.4056617698964103
1515,3980,19,0.9759252592209632
1515,3993,19,0.900868710400116
1515,4075,19,0.8109777547164078
1515,4164,19,0.970537212776896
1515,4221,19,0.6696536333614088
1515,4277,19,0.6582182792483878
1515,4285,19,0.9800012204291336
1515,4302,19,0.9798737818083884
1515,4380,19,0.6983760387095191
1515,4435,19,0.9768761437136982
1515,4458,19,0.8788386951224207
1515,4584,19,0.8635819119695097
1515,4587,19,0.968843462490331
1515,4620,19,0.6796729890782219
1515,4700,19,0.6889178493301826
1515,4731,19,0.9800507688163284
1515,4783,19,0.9800771058379584
1515,4806,19,0.944267090104674
1515,4821,19,0.9717987180527612
1515,4905,19,0.979457811790487
1515,4917,19,0.9783116585209136
1515,4974,19,0.8182092230389489
1515,4978,19,0.693831933016062
1521,4253,19,0.8773325613490591
1523,3614,19,0.9376282440900532
1523,3852,19,0.5586279546362171
1523,4113,19,0.6473845103365938
1523,4561,19,0.8819262410683324
1523,4668,19,0.9800061108485738
1526,4234,19,0.5727529072684044
1527,3587,19,0.5440538736313699
1529,3655,19,0.8404013827270121
1532,4784,19,0.9597694982814664
1537,1571,19,0.4487900613864235
1537,1600,19,0.4772111203805128
1537,1632,19,0.4493244307613394
1537,1639,19,0.3944293454310921
1537,1748,19,0.3754277493643999
1537,1796,19,0.462397452639643
1537,1806,19,0.4170704185454378
1537,2021,19,0.4565601569395412
1537,2041,19,0.5392701297758637
1537,2094,19,0.4555100632933815
1537,2182,19,0.4604281891386
1537,2326,19,0.4615284191449256
1537,2425,19,0.5553501187018155
1537,2470,19,0.461405864387762
1537,2614,19,0.4051161285073214
1537,2697,19,0.4435319714386833
1537,2705,19,0.619096285546128
1537,2875,19,0.408129484100637
1537,2990,19,0.5940816296789161
1537,3052,19,0.4531459581822381
1537,3131,19,0.4601286032258468
1537,3258,19,0.4059954893488834
1537,3267,19,0.4769312107837967
1537,3300,19,0.4598359041843395
1537,3301,19,0.4121126388276905
1537,3331,19,0.3969305216856075
1537,3474,19,0.5415734107234149
1537,3516,19,0.424550105810104
1537,3570,19,0.3862951359752691
1537,3641,19,0.4621699938517852
1537,3650,19,0.4408746958099575
1537,3671,19,0.4001100691897009
1537,3684,19,0.5916279552027387
1537,3899,19,0.4168658190785482
1537,3954,19,0.5005320054060369
1537,3962,19,0.40866077898094
1537,3968,19,0.461547408151126
1537,3993,19,0.5631291692077293
1537,4046,19,0.4343980972681582
1537,4082,19,0.4089626613065347
1537,4221,19,0.2938684168759117
1537,4280,19,0.4104805965866769
1537,4322,19,0.4291502888100326
1537,4373,19,0.3791061022637705
1537,4435,19,0.4165340400755891
1537,4458,19,0.5821259207744651
1537,4488,19,0.6716441412508944
1537,4500,19,0.6251993275713688
1537,4624,19,0.3817273604204703
1537,4691,19,0.6234588984306711
1537,4708,19,0.4491715529472705
1537,4715,19,0.435204258788591
1537,4731,19,0.3666633122115837
1537,4781,19,0.364524061447258
1537,4821,19,0.4419957244927892
1537,4917,19,0.3377572604796044
1537,4974,19,0.5762035781918872
1537,4978,19,0.6269129446497397
1538,2880,19,0.5882242945814883
1538,4111,19,0.7947103153673414
1538,4684,19,0.8384043903006524
1538,4971,19,0.963099515173485
1539,2524,19,0.94824992414981
1539,2587,19,0.5004539856423571
1540,1924,19,0.763028793730283
1540,3735,19,0.6870211555869553
1540,4384,19,0.6446014598846993
1545,1674,19,0.5815874054401967
1545,2025,19,0.4907590503376918
1545,2548,19,0.2361710753468386
1545,2566,19,0.4630523604702171
1545,2817,19,0.4750588646314737
1545,2829,19,0.6697666519656198
1545,2932,19,0.622696076209638
1545,3129,19,0.3576940608268992
1545,3267,19,0.4578851638006534
1545,3330,19,0.4905340405222319
1545,3439,19,0.469990381380636
1545,3775,19,0.4582255954438988
1545,4425,19,0.6248111263358855
1545,4806,19,0.6323230479652311
1545,4867,19,0.6476866090932698
1547,4420,19,0.7971416340021014
1549,3742,19,0.903518127401308
1552,3797,19,0.8575135892816504
1552,3863,19,0.8669785533801865
1552,3951,19,0.871087335711895
1552,4731,19,0.8984038501223225
1563,1619,19,0.6587373407236782
1563,1856,19,0.3300464063297799
1563,2582,19,0.5429601191152885
1563,3188,19,0.4573262285175421
1569,3588,19,0.9138775732118752
1571,1600,19,0.3488097584529159
1571,1632,19,0.4623945708548851
1571,1639,19,0.4409396073746585
1571,1748,19,0.4293880322537305
1571,1761,19,0.4621401205760724
1571,1796,19,0.4491572326533444
1571,1826,19,0.6567280345094079
1571,1841,19,0.375094913792885
1571,1937,19,0.4509308107994321
1571,2011,19,0.362283181689099
1571,2041,19,0.4377399534801182
1571,2055,19,0.4406887745741167
1571,2094,19,0.4612552837066847
1571,2143,19,0.4153975978544368
1571,2182,19,0.4571495359566441
1571,2326,19,0.4547783350133814
1571,2377,19,0.671872012157913
1571,2425,19,0.4473663222157201
1571,2470,19,0.4551235907291101
1571,2566,19,0.3423905404297605
1571,2705,19,0.5564436156391247
1571,2948,19,0.4621735705861253
1571,2990,19,0.5003370691738296
1571,3052,19,0.4619760917361785
1571,3131,19,0.457609822884886
1571,3200,19,0.4622431150780469
1571,3223,19,0.6451032811207306
1571,3247,19,0.4582698133001189
1571,3267,19,0.3484703787415669
1571,3301,19,0.4504869882175091
1571,3331,19,0.3281241296217681
1571,3357,19,0.4833177393604946
1571,3516,19,0.4561804276967773
1571,3570,19,0.4361316075882206
1571,3641,19,0.4520788239162285
1571,3650,19,0.4614797570757593
1571,3671,19,0.44415557292926
1571,3684,19,0.496857144581494
1571,3899,19,0.4527846215863665
1571,3954,19,0.3874458229702175
1571,3962,19,0.4487381915346036
1571,3968,19,0.441203151465581
1571,3978,19,0.4094567650734632
1571,3993,19,0.4577125251363684
1571,4046,19,0.4597765188355817
1571,4075,19,0.5432651790331957
1571,4280,19,0.4496680707341292
1571,4322,19,0.4579839914498981
1571,4458,19,0.4835609420494271
1571,4584,19,0.4992031577724626
1571,4624,19,0.4333384919647313
1571,4708,19,0.462397248606383
1571,4808,19,0.3369754021573421
1571,4974,19,0.4889039103355936
1571,4978,19,0.5709217794138072
1572,1653,19,0.9741382609636804
1572,1737,19,0.9792701792759674
1572,1779,19,0.9087463670054436
1572,1786,19,0.9534893641658068
1572,1842,19,0.9766254738104624
1572,2157,19,0.815490599572072
1572,2241,19,0.9756215110254504
1572,2697,19,0.9462497005788648
1572,2772,19,0.9039771886503788
1572,2998,19,0.979429756353327
1572,3300,19,0.9374047164423392
1572,3322,19,0.9733983179104724
1572,3385,19,0.9508231468219536
1572,3449,19,0.9756449725719236
1572,3481,19,0.9748936685142016
1572,3484,19,0.9798131028216608
1572,3913,19,0.979846325955152
1572,4285,19,0.9698843369843154
1572,4302,19,0.9743022040913464
1572,4587,19,0.9413828445519222
1572,4620,19,0.5821529105240938
1572,4783,19,0.972638151280896
1572,4806,19,0.9703831578455914
1572,4917,19,0.9777071751958122
1580,2248,19,0.673199978744087
1580,4092,19,0.4847603613387381
1580,4659,19,0.6379062219979571
1580,4671,19,0.6015555873368589
1583,1600,19,0.9455544018424992
1583,1653,19,0.9791320971285352
1583,1841,19,0.9325984904146716
1583,1894,19,0.9800684570200237
1583,2011,19,0.9392130084444174
1583,2021,19,0.955678960120228
1583,2055,19,0.888699755587464
1583,2112,19,0.9800326232263228
1583,2143,19,0.9077615162633356
1583,2165,19,0.973168568137084
1583,2197,19,0.9666516674679864
1583,2463,19,0.9794760899859968
1583,2581,19,0.9523736372262251
1583,2875,19,0.9718629226644232
1583,2941,19,0.9667236197133358
1583,3300,19,0.9542138017169854
1583,3340,19,0.9800910228107106
1583,3357,19,0.8493482121107193
1583,3410,19,0.9370462536518782
1583,3530,19,0.980099101063384
1583,3622,19,0.617713380096606
1583,3631,19,0.9754776757335905
1583,3837,19,0.9495219207125752
1583,3909,19,0.9766922154128364
1583,3948,19,0.980097783451078
1583,4075,19,0.7738756943470234
1583,4230,19,0.9582541246867124
1583,4321,19,0.9768485810862138
1583,4435,19,0.9697390814802732
1583,4458,19,0.8490942049872053
1583,4561,19,0.9356614241512576
1583,4668,19,0.9671137368690408
1583,4821,19,0.9615918418093228
1583,4834,19,0.970670399841588
1583,4898,19,0.965879041533926
1583,4917,19,0.9800922233108244
1589,2077,19,0.778973621374388
1589,2679,19,0.8921003928370117
1589,2748,19,0.6768131204671117
1589,4057,19,0.9741211989390828
1589,4627,19,0.8316116658211784
1598,3891,19,0.4039185330587748
1598,4249,19,0.6365392442591159
1600,1653,19,0.9560803338334504
1600,1761,19,0.3679152795340087
1600,1796,19,0.4756323581770187
1600,1826,19,0.6797025406788131
1600,1841,19,0.9790488955433014
1600,1894,19,0.9434547195291036
1600,2011,19,0.9798277564549464
1600,2021,19,0.9792111331276536
1600,2055,19,0.966135995172522
1600,2112,19,0.9485136170814108
1600,2143,19,0.9730145812096714
1600,2165,19,0.9694874526092444
1600,2182,19,0.431371776469158
1600,2197,19,0.975159983141736
1600,2314,19,0.8978254971187294
1600,2875,19,0.970976219268891
1600,3131,19,0.4278601512091868
1600,3223,19,0.5290007065047945
1600,3300,19,0.979466708306603
1600,3357,19,0.9481172914118752
1600,3410,19,0.8828269649436766
1600,3530,19,0.9459028596736188
1600,3622,19,0.5255108053837809
1600,3631,19,0.9160752555044408
1600,3684,19,0.9404240729805756
1600,3723,19,0.8763228339825412
1600,3727,19,0.9293898083578483
1600,3837,19,0.9799769918207376
1600,3948,19,0.9461007976707624
1600,4075,19,0.9048682496274268
1600,4230,19,0.9786307688212468
1600,4435,19,0.972962296575972
1600,4458,19,0.9479882491187268
1600,4518,19,0.954477174073958
1600,4821,19,0.9775855445491936
1600,4834,19,0.900765662018737
1600,4917,19,0.9465743519734552
1601,1841,19,0.9484392386748004
1601,1926,19,0.9475545623269268
1601,2011,19,0.953814119227375
1601,2055,19,0.911069442332864
1601,2112,19,0.979062518344474
1601,2143,19,0.9275750423524136
1601,2165,19,0.9782616079617422
1601,2197,19,0.974378299167409
1601,2296,19,0.9477156919458056
1601,2463,19,0.9758258582395916
1601,2604,19,0.7986131512774969
1601,2941,19,0.9744252906406192
1601,2998,19,0.9764216435886134
1601,3410,19,0.9308374233644277
1601,3530,19,0.9785422900196176
1601,3622,19,0.6012388281456085
1601,4230,19,0.9685325291598534
1601,4321,19,0.9706172348004272
1601,4435,19,0.9763254262652964
1601,4734,19,0.9609732108097824
1601,4821,19,0.9709293176030552
1601,4898,19,0.9546691071924656
1605,1777,19,0.6459433762062124
1605,1992,19,0.6698679366262835
1605,2258,19,0.9788232997475856
1605,4713,19,0.5451764220320078
1605,4876,19,0.6319732846942214
1606,2936,19,0.6663310613333518
1619,1829,19,0.8970176141774255
1619,2509,19,0.8724256685409011
1619,2582,19,0.8785629785810042
1619,2606,19,0.8317209106520407
1619,4899,19,0.5708241065498771
1622,1731,19,0.9330489417998729
1622,2095,19,0.9070097072427872
1622,2326,19,0.5064405064768047
1622,2718,19,0.8820380951361162
1622,3129,19,0.9782060541710196
1622,3996,19,0.8695950589242626
1622,4860,19,0.7484222854936619
1622,4905,19,0.9161853564812488
1625,1648,19,0.7031423308422066
1625,2044,19,0.786998170272437
1625,2070,19,0.9004187827020161
1625,2129,19,0.6246871256010467
1625,3226,19,0.7707070237740342
1632,1639,19,0.440259723702302
1632,1748,19,0.4285515389413867
1632,1761,19,0.4622098082183858
1632,1796,19,0.4496843759537181
1632,1841,19,0.377799434632273
1632,1937,19,0.4504295514097036
1632,2011,19,0.3650284941566047
1632,2041,19,0.4400369768127765
1632,2055,19,0.4431497158380616
1632,2094,19,0.4614074383255773
1632,2143,19,0.4179598496238234
1632,2182,19,0.4574808791792359
1632,2296,19,0.3794203092986907
1632,2326,19,0.4551781514324428
1632,2470,19,0.4555141946174504
1632,2614,19,0.4462983927480998
1632,2705,19,0.5580272801913668
1632,3052,19,0.4620665923520482
1632,3131,19,0.4579261436804664
1632,3200,19,0.4621793233503298
1632,3226,19,0.3629471141088445
1632,3258,19,0.4467737698404467
1632,3267,19,0.351257461131658
1632,3301,19,0.4499763517856832
1632,3331,19,0.3296990769353653
1632,3516,19,0.4558087947953882
1632,3650,19,0.4613330428535039
1632,3671,19,0.4435271502163281
1632,3684,19,0.4990524779326218
1632,3837,19,0.3424565050784609
1632,3899,19,0.4523247276841075
1632,3954,19,0.3899461726040345
1632,3962,19,0.4481922721116041
1632,3968,19,0.4418686198434704
1632,3993,19,0.4600993431639114
1632,4046,19,0.4595327697337072
1632,4280,19,0.4491405978078099
1632,4322,19,0.4576696770891915
1632,4458,19,0.4858249005881815
1632,4624,19,0.4325515598221807
1632,4708,19,0.4623995493274859
1632,4715,19,0.4597901428987014
1632,4978,19,0.5723798103930338
1638,4037,19,0.7592324102386763
1639,1748,19,0.4611243526938223
1639,1761,19,0.4360243855369257
1639,1781,19,0.4656567969203011
1639,1796,19,0.3952282205793754
1639,1826,19,0.5816817148985145
1639,2081,19,0.5716130646983228
1639,2094,19,0.4300569423199879
1639,2182,19,0.4150103525963287
1639,2326,19,0.4084961561473657
1639,2470,19,0.4093975829056521
1639,2705,19,0.4318071492944793
1639,2948,19,0.4450804472950543
1639,2990,19,0.3414953170317937
1639,3052,19,0.4345748163335425
1639,3131,19,0.41638240222003
1639,3200,19,0.4444166416023013
1639,3243,19,0.462396999765484
1639,3258,19,0.4618223605569814
1639,3301,19,0.4609806587449696
1639,3488,19,0.5045336277800601
1639,3516,19,0.457768330834567
1639,3650,19,0.4488418915008902
1639,3671,19,0.4622666917457639
1639,3684,19,0.3370218474202893
1639,3846,19,0.4515055361780816
1639,3899,19,0.4600169505685539
1639,3962,19,0.4615067092149612
1639,3968,19,0.379053879962966
1639,4046,19,0.4532484803591179
1639,4082,19,0.4614661211552504
1639,4223,19,0.4612463607863641
1639,4280,19,0.4612465284337227
1639,4322,19,0.4559252247300842
1639,4399,19,0.4324047131036918
1639,4584,19,0.3400357010452804
1639,4590,19,0.3572818202382699
1639,4620,19,0.5019315979131181
1639,4624,19,0.4618089629868602
1639,4700,19,0.4959771642104462
1639,4708,19,0.4404566686645464
1639,4715,19,0.4527735542281008
1639,4978,19,0.4534094018616688
1643,4986,19,0.7825973589357831
1646,3726,19,0.5659407738983397
1646,4322,19,0.4574750109234621
1648,2044,19,0.9715500232102194
1648,2129,19,0.9742825299549732
1648,2194,19,0.9485140193306192
1648,2429,19,0.9621910126241444
1648,2916,19,0.8698583851636655
1648,2931,19,0.7120157653459507
1648,3585,19,0.9065290269426968
1648,3691,19,0.6944298861497028
1648,4037,19,0.7545962657845504
1648,4431,19,0.9786197384375864
1648,4970,19,0.9794357558896568
1649,3149,19,0.8305195707667752
1649,3927,19,0.9223421391086696
1649,4062,19,0.8077477525935394
1650,2655,19,0.64207105126995
1650,3142,19,0.9213314695216208
1650,3570,19,0.6257637462041804
1650,3729,19,0.6939385235990482
1650,4700,19,0.8141090239766055
1651,2644,19,0.9597821793638014
1651,3758,19,0.8659838171130826
1651,4133,19,0.6866940902589339
1653,1731,19,0.9794727928729476
1653,2011,19,0.9507321752275572
1653,2021,19,0.9643956476285156
1653,2112,19,0.9795753933206506
1653,2194,19,0.9733281882424748
1653,2197,19,0.9728862021155584
1653,2875,19,0.976537075935981
1653,3268,19,0.7849755436178285
1653,3300,19,0.9632137441699932
1653,3357,19,0.8702400640610586
1653,3410,19,0.93254296224861
1653,3837,19,0.9593769042344112
1653,4090,19,0.9778271333761628
1653,4157,19,0.7633495533586097
1653,4230,19,0.9664508170934596
1653,4435,19,0.9750966083924348
1653,4821,19,0.9690650887059024
1653,4834,19,0.9636856838750218
1653,4917,19,0.9792978024197606
1655,4216,19,0.9530814650170428
1657,1880,19,0.9016834052024086
1657,2950,19,0.906403289853402
